"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BRI3",2.41860636707775e-18,0.291545724467569,0.936,0.935,3.53092343529681e-14
"TRIM31",2.46742506590539e-18,1.38370974837662,0.142,0.055,3.60219385371528e-14
"CCNB1",2.70880421382128e-18,1.49288126878228,0.119,0.041,3.95458327175768e-14
"TMBIM6",2.79832627330557e-18,0.419067334245278,0.756,0.622,4.0852765263988e-14
"XIAP",2.81241638140806e-18,0.989942796435921,0.218,0.106,4.10584667521763e-14
"CLIC1",2.96861676980292e-18,0.280179269439564,0.945,0.915,4.33388362223528e-14
"TP53",3.2869245216373e-18,0.818088384289768,0.267,0.142,4.79858110913829e-14
"PPME1",3.47383621388391e-18,0.935938426805852,0.211,0.101,5.07145348864913e-14
"ABLIM1",3.52494186213029e-18,0.780368718340609,0.307,0.174,5.14606262452401e-14
"UQCRC2",3.94154472344278e-18,0.671096650447381,0.362,0.217,5.75426114175411e-14
"HIST1H4D",3.95593815529432e-18,0.674198131235924,0.442,0.288,5.77527411291418e-14
"RAB2A",4.05127732866977e-18,0.600959467554907,0.49,0.335,5.914459772125e-14
"PHF14",4.20695379134e-18,1.51868199596856,0.112,0.037,6.14173183997727e-14
"STX3",4.21898292279074e-18,0.921093743334347,0.234,0.118,6.15929316898221e-14
"CSNK2A3",4.24233393104838e-18,1.19640221009318,0.153,0.062,6.19338330593754e-14
"ITGA6",4.39541579734388e-18,0.520037435697568,0.537,0.373,6.41686752254234e-14
"HIST1H2BE",4.47705161469487e-18,1.72592093431823,0.094,0.027,6.53604765229304e-14
"SOSTDC1",4.97126644829422e-18,1.47978994364668,0.11,0.036,7.25755188786473e-14
"EIF1B",5.35366829424592e-18,0.580668882864262,0.443,0.286,7.81582034276962e-14
"SYAP1",5.55019897389849e-18,0.567664455719406,0.458,0.3,8.10273548199441e-14
"MCM4",5.78799908682503e-18,1.50165269027455,0.115,0.039,8.44989986685586e-14
"GRSF1",5.82482026520639e-18,0.596253439741806,0.458,0.302,8.50365510517481e-14
"ERBB3",6.09268924499007e-18,0.858530741098957,0.277,0.151,8.894717028761e-14
"GJB1",6.64622967150278e-18,1.32320574338909,0.127,0.046,9.7028306974269e-14
"ALDOC",7.08870968761117e-18,1.54272746993521,0.112,0.037,1.03488072729435e-13
"UBE2B",7.26343807462617e-18,0.593737384165897,0.437,0.281,1.06038932451467e-13
"CDC25B",7.30720598805206e-18,0.720468012714646,0.331,0.192,1.06677900219572e-13
"SMIM15",7.34839639470464e-18,0.785932531795982,0.339,0.203,1.07279238966293e-13
"NMB",7.80865118815922e-18,1.20305979016289,0.157,0.065,1.13998498695936e-13
"DEK",8.34228916444899e-18,0.399797622739167,0.829,0.759,1.21789079511791e-13
"CENPF",8.55043471147198e-18,1.33598725747962,0.127,0.046,1.24827796352779e-13
"NAA60",8.75934003992685e-18,0.660498245836368,0.366,0.221,1.27877605242892e-13
"CD74",8.94625903851305e-18,-0.357837873181958,0.855,0.925,1.30606435703252e-13
"MPC2",9.5686014020151e-18,0.59056811474525,0.413,0.261,1.39692011868018e-13
"FOXQ1",9.72041382040509e-18,1.12377654063842,0.184,0.084,1.41908321364094e-13
"NME4",9.72460493885664e-18,0.498175214307085,0.579,0.413,1.41969507502368e-13
"NCAPG2",9.89999527238657e-18,1.22220627696317,0.15,0.06,1.44530030981572e-13
"CD9",1.00473179000408e-17,0.520480867823679,0.521,0.359,1.46680794022695e-13
"DLG3",1.03169965571963e-17,0.957955421490988,0.214,0.104,1.50617832738509e-13
"CCT2",1.07850233359619e-17,0.501433841221557,0.532,0.358,1.57450555681708e-13
"SPCS1",1.10675654590557e-17,0.573420102368715,0.46,0.303,1.61575388136754e-13
"HMGB1",1.13122014380494e-17,0.41334999207329,0.759,0.627,1.65146828794084e-13
"DIAPH1",1.19313458082217e-17,0.750154105293601,0.32,0.185,1.74185717454228e-13
"MGST3",1.40701308639446e-17,0.721601310090735,0.356,0.217,2.05409840482727e-13
"BROX",1.45019385113944e-17,0.824762837699062,0.29,0.161,2.11713800327846e-13
"CTNND1",1.46793993835136e-17,0.590890919476896,0.448,0.291,2.14304551599916e-13
"H3F3B",1.53012462753707e-17,0.437964316952078,0.654,0.484,2.23382894374137e-13
"RAB21",1.55938703214633e-17,0.571882804709812,0.424,0.268,2.27654912823043e-13
"VWF",1.56024012985391e-17,-0.986698907615016,0.226,0.361,2.27779456557373e-13
"USP54",1.62245946189272e-17,0.958367020318604,0.205,0.098,2.36862856841718e-13
"LAMA4",1.72272207634054e-17,-0.672022195420604,0.408,0.532,2.51500195924955e-13
"TFCP2L1",1.76912510593145e-17,1.1521573277547,0.15,0.061,2.58274574214933e-13
"OVOL2",1.8171471927229e-17,2.06132503217167,0.075,0.018,2.65285318665616e-13
"NUF2",1.86008336912166e-17,1.91787224209054,0.082,0.021,2.71553571058071e-13
"MGP",1.99576903889005e-17,-1.01156333504353,0.218,0.35,2.91362321987558e-13
"LIPH",2.02331299665429e-17,1.56763939435488,0.102,0.033,2.95383464381559e-13
"CHMP2B",2.02347559421396e-17,1.26579554551085,0.133,0.05,2.95407201999296e-13
"ATP6V1G1",2.03464905902617e-17,0.799105280922195,0.272,0.147,2.97038416127231e-13
"PSMD4",2.1047621564449e-17,0.458440623453247,0.577,0.412,3.07274227219392e-13
"LONRF3",2.20187178023917e-17,1.65331198202579,0.1,0.031,3.21451261197117e-13
"IGBP1",2.26657528261467e-17,0.674048440222585,0.362,0.22,3.30897325508916e-13
"DAZAP2",2.32037420120328e-17,0.73710126443644,0.341,0.206,3.38751429633667e-13
"PLEKHB1",2.39215377276769e-17,1.88470537815534,0.081,0.021,3.49230529286354e-13
"CCNB1IP1",2.46057194588812e-17,0.795571124984279,0.272,0.148,3.59218898380207e-13
"MCAM",2.51327743133102e-17,-0.896182692999575,0.237,0.374,3.66913372200016e-13
"NOB1",2.56321109140433e-17,0.887702762451931,0.235,0.121,3.74203187234117e-13
"SRSF9",2.58227821473885e-17,0.845388510191019,0.253,0.135,3.76986796569725e-13
"AXIN2",2.60730391290911e-17,0.82376131385399,0.293,0.166,3.80640298245601e-13
"MTCH2",2.61184862992914e-17,0.574398476019632,0.39,0.241,3.81303781483356e-13
"TALDO1",2.61572120822869e-17,0.538347490255229,0.445,0.287,3.81869139189306e-13
"HADH",2.67059677978594e-17,1.06851980124355,0.175,0.078,3.8988042388095e-13
"COX7A2",2.71088651013565e-17,0.395096098237235,0.779,0.677,3.95762321614703e-13
"CAPNS1",3.00275882328851e-17,0.475208836834139,0.573,0.41,4.38372760611889e-13
"ATP2A2",3.01551610194911e-17,0.501152299424654,0.556,0.393,4.4023519572355e-13
"C2CD4A",3.08465454525697e-17,2.58772364039821,0.047,0.006,4.50328717062066e-13
"CUL4A",3.18753991609907e-17,0.607789263452319,0.416,0.269,4.65348952351304e-13
"PPL",3.21345340703122e-17,0.777623341601791,0.291,0.164,4.69132062892488e-13
"TRABD2A",3.45909757786406e-17,1.55409286251693,0.1,0.032,5.04993655392375e-13
"HMMR",3.51458566461653e-17,1.74037065040869,0.08,0.021,5.13094361177367e-13
"PSMB7",3.76901289101658e-17,0.50175041728836,0.481,0.321,5.5023819195951e-13
"CDC42EP5",3.93515771165696e-17,0.387123720182454,0.676,0.518,5.744936743248e-13
"MLEC",3.97278810951822e-17,0.587240891509356,0.491,0.34,5.79987336108564e-13
"HSD17B12",4.04342069748047e-17,1.24247447127623,0.129,0.049,5.90298987625175e-13
"CHEK1",4.1797846026773e-17,1.37590046077195,0.126,0.047,6.10206754144858e-13
"HTRA1",4.40167056795635e-17,-0.722131622188574,0.462,0.562,6.42599886215948e-13
"PLCB3",4.66958393864739e-17,0.681107086967532,0.307,0.176,6.81712559203133e-13
"HIST1H2BN",4.70673892052518e-17,0.746570509890544,0.344,0.21,6.87136815007472e-13
"GLYR1",4.97837840527308e-17,0.588882338589876,0.405,0.255,7.26793463385817e-13
"RAB7A",5.0186704536485e-17,0.571167399016318,0.493,0.34,7.32675699528144e-13
"EMD",5.1741610914549e-17,0.618584604102973,0.362,0.22,7.55375777741501e-13
"GLG1",5.23256898014818e-17,0.488389615466103,0.543,0.376,7.63902745411833e-13
"APRT",5.31190218539289e-17,0.486674304182191,0.494,0.331,7.75484600045508e-13
"SMPDL3B",5.39154336626497e-17,1.66840028669781,0.092,0.027,7.87111416041023e-13
"PDCD10",5.52607721305201e-17,1.14536553511986,0.157,0.067,8.06752012333462e-13
"CAPRIN1",5.92021950044658e-17,0.613258732505351,0.424,0.28,8.64292844870196e-13
"EIF2A",6.20866927149709e-17,0.587493343480031,0.407,0.258,9.0640362694586e-13
"CYP2B6",6.3293161128822e-17,2.46486689261268,0.056,0.01,9.24016859319673e-13
"TMEM8B",6.52877823992977e-17,0.977929286697121,0.197,0.094,9.53136335247347e-13
"HDAC2",6.67672130772019e-17,0.608657097424282,0.409,0.263,9.74734543714071e-13
"LMNB1",6.91625249914496e-17,1.14045780822156,0.155,0.065,1.00970370235017e-12
"CCDC113",6.99066820968286e-17,1.76922816073541,0.083,0.023,1.0205676519316e-12
"AHR",7.01124796109068e-17,0.696419313234603,0.328,0.193,1.02357208983963e-12
"SHROOM1",7.02251966406101e-17,1.38702629016108,0.123,0.046,1.02521764575627e-12
"NUP155",7.11035816507452e-17,1.21878255570882,0.148,0.061,1.03804118851923e-12
"HOXA13",7.27613665987784e-17,1.35468397486226,0.126,0.047,1.06224319097557e-12
"CAB39",7.66701063764139e-17,0.827563886010303,0.255,0.138,1.11930688298927e-12
"TMEM8A",7.70186070473439e-17,0.658841353310061,0.346,0.209,1.12439464428417e-12
"RABGAP1L",8.10692890390993e-17,0.660308517398313,0.337,0.201,1.18353055068181e-12
"COX4I1",8.41466139766886e-17,0.353112313249104,0.792,0.658,1.22845641744568e-12
"ZMYND8",8.48185447291867e-17,0.700337384403398,0.315,0.184,1.2382659345014e-12
"SLC39A10",8.52945618659192e-17,0.968114996870165,0.201,0.098,1.24521530868056e-12
"EIF3M",8.84692968574239e-17,0.413132995131977,0.678,0.512,1.29156326482153e-12
"DNAJB9",8.85732966695251e-17,0.953561433616832,0.197,0.095,1.2930815580784e-12
"NUDT15",9.31469091344343e-17,1.00743762688653,0.188,0.089,1.35985172645361e-12
"GNE",9.48055223441599e-17,1.34379805751212,0.122,0.045,1.38406582070239e-12
"EZH2",1.0008711523328e-16,1.31286379916763,0.144,0.059,1.46117179529065e-12
"TMEM97",1.00455460561825e-16,1.44701501665547,0.101,0.033,1.46654926874209e-12
"CETN2",1.07024673948859e-16,0.746706550979074,0.301,0.175,1.56245321497939e-12
"ADGRF1",1.11467753481398e-16,1.02363986935297,0.203,0.1,1.62731773307492e-12
"PPP1R14D",1.15813702486194e-16,0.971355335310751,0.191,0.091,1.69076424259594e-12
"ADI1",1.24736160401149e-16,0.556100474296922,0.428,0.278,1.82102320569638e-12
"FUT3",1.25604932377476e-16,1.0291892649547,0.185,0.087,1.83370640777877e-12
"ACTR3",1.28618635322494e-16,0.280280593428349,0.911,0.874,1.87770345707309e-12
"SKA3",1.3224130104522e-16,1.50650728202246,0.109,0.038,1.93059075395917e-12
"DPYSL3",1.35395822651069e-16,-0.750810375547388,0.342,0.471,1.97664361488295e-12
"PCDH20",1.380319452764e-16,1.74720185440541,0.083,0.023,2.01512836909016e-12
"PLAUR",1.42893517657352e-16,0.470488663558382,0.763,0.649,2.08610246427969e-12
"HMCES",1.45890359684837e-16,1.26579554551085,0.131,0.051,2.12985336103893e-12
"APTX",1.49713199285138e-16,0.856866855814652,0.243,0.129,2.18566299636373e-12
"KIF21A",1.52359614392856e-16,1.43629774041591,0.116,0.042,2.2242980105213e-12
"SMG7",1.65346342391616e-16,0.905381297907347,0.224,0.115,2.4138912525752e-12
"KRR1",1.67475418877642e-16,1.05526327938446,0.16,0.069,2.44497364019469e-12
"AP1S3",1.75806405431723e-16,1.02800303088066,0.188,0.089,2.56659771289773e-12
"AKR7A3",1.8141821223051e-16,1.22045758967482,0.132,0.052,2.64852448035321e-12
"GSS",1.82506515588694e-16,0.920236485926741,0.238,0.127,2.66441262107935e-12
"PBDC1",1.85144829646782e-16,0.817553638674258,0.237,0.125,2.70292936801337e-12
"SH3BGRL3",1.91536201324735e-16,0.44706242488907,0.745,0.615,2.79623700313981e-12
"OXSR1",2.06563696442155e-16,1.05912358229617,0.183,0.086,3.01562340435902e-12
"GPR35",2.06781100543853e-16,1.2446497366393,0.141,0.058,3.01879728683972e-12
"ARHGAP12",2.23126100005371e-16,0.79841289381037,0.255,0.139,3.25741793397841e-12
"COL18A1",2.26504677895003e-16,-0.650942303187802,0.396,0.518,3.30674179258915e-12
"IL1RN",2.40250915886668e-16,0.861855755115338,0.233,0.122,3.50742312102947e-12
"TESMIN",2.4248805973532e-16,1.89782629988879,0.077,0.02,3.54008318407593e-12
"GATM",2.49100605390687e-16,1.52030587903811,0.101,0.034,3.63661973809864e-12
"AGFG1",2.52056279969821e-16,0.944115144853797,0.208,0.104,3.67976963127941e-12
"TMX4",2.62363063899364e-16,0.528126369257601,0.516,0.364,3.83023836986682e-12
"SMAGP",2.71116372015512e-16,1.04775952921854,0.181,0.085,3.95802791505446e-12
"HIST1H2AG",2.7731212535408e-16,0.866525362090323,0.298,0.177,4.04847971804422e-12
"CEBPG",2.80163175637507e-16,0.76750656740356,0.285,0.163,4.09010220113197e-12
"EFHD2",2.8133477852248e-16,0.457671391208476,0.524,0.363,4.10720643164969e-12
"NSFL1C",2.83578993672349e-16,0.8150148611475,0.257,0.141,4.13996972862262e-12
"CDT1",2.87328724316387e-16,1.4774415853833,0.1,0.033,4.19471204629494e-12
"FAM162A",2.88401997349742e-16,0.604402381544844,0.335,0.201,4.21038075930889e-12
"TSHZ2",2.95981501738899e-16,-0.996594943757516,0.207,0.334,4.32103394388618e-12
"CKAP5",3.10754535500281e-16,0.750621374946557,0.305,0.18,4.53670546376861e-12
"PNP",3.27153191350039e-16,0.778823249482706,0.267,0.149,4.77610944051922e-12
"CORO2A",3.40276963353603e-16,1.47878926884505,0.111,0.04,4.96770338799925e-12
"LAMTOR2",3.42306895244018e-16,0.739726733843263,0.281,0.159,4.99733836366742e-12
"CNOT7",3.52002260895517e-16,0.464402181691963,0.536,0.375,5.13888100681366e-12
"MED10",3.57217736147538e-16,0.767071895727151,0.256,0.14,5.2150217300179e-12
"HMGA1",3.59146056344674e-16,0.372307712729366,0.784,0.654,5.24317327657589e-12
"PLXND1",3.65136213678567e-16,-0.76982836421987,0.302,0.431,5.3306235834934e-12
"IDH3B",3.65293693452578e-16,0.850758046232007,0.222,0.115,5.33292263071419e-12
"COMMD3",3.67414963175877e-16,1.11314419546496,0.162,0.072,5.36389104740462e-12
"VRK1",3.68823935425149e-16,1.36533121906177,0.108,0.038,5.38446063327175e-12
"SNRPD1",3.75548788852884e-16,0.5079236194845,0.518,0.367,5.48263676846325e-12
"HIST1H2AI",3.92011658424868e-16,1.0291892649547,0.178,0.083,5.72297820134464e-12
"TMC4",4.00159967200813e-16,1.12557763706388,0.16,0.071,5.84193536116467e-12
"AMOT",4.01378768301181e-16,1.56365993550774,0.1,0.033,5.85972863842894e-12
"KIF16B",4.15445432619502e-16,1.25545360128939,0.13,0.051,6.06508787081211e-12
"PTMS",4.57029300564861e-16,-0.377045806313959,0.754,0.839,6.67217075894641e-12
"RRM2",4.64231287598042e-16,1.16441852513577,0.16,0.071,6.77731256764381e-12
"COX6C",4.65716738289818e-16,0.409434501801778,0.597,0.429,6.79899866229305e-12
"C1orf116",4.99150116505764e-16,1.03331430655082,0.199,0.099,7.28709255086765e-12
"COL4A2",5.59974752277726e-16,-0.710806743354109,0.344,0.467,8.17507140850252e-12
"TJP3",5.65890391374914e-16,1.16809887162372,0.145,0.061,8.26143382368238e-12
"CHMP2A",5.66125617370949e-16,0.381112908329541,0.662,0.496,8.26486788799849e-12
"EIF2S3B",5.69789063471666e-16,0.863509953640855,0.225,0.117,8.31835053762286e-12
"PTTG1",5.82092064652928e-16,1.50828917290381,0.1,0.034,8.49796205186809e-12
"C5orf52",6.14754507121135e-16,2.44333373106304,0.053,0.01,8.97480104946146e-12
"BICDL2",6.26567262469744e-16,0.877230257593198,0.212,0.107,9.14725546479579e-12
"GRHL2",6.70863178869557e-16,1.45593376784267,0.107,0.038,9.79393154831667e-12
"SLC25A25",6.75278723896073e-16,1.34363614796245,0.12,0.046,9.85839409015878e-12
"TMEM258",6.9351089098612e-16,0.440147035999578,0.641,0.495,1.01245654975064e-11
"ST8SIA6",6.99493086869429e-16,3.05720892369943,0.04,0.005,1.02118995752068e-11
"CORO1B",7.25051995285682e-16,0.660308517398313,0.334,0.203,1.05850340791757e-11
"MARCH5",7.40347214353783e-16,0.797703329345886,0.263,0.147,1.08083289823509e-11
"KLK7",7.52975464860358e-16,0.591408687206069,0.441,0.302,1.09926888114964e-11
"SLC7A5",7.55682238646894e-16,1.00041719920876,0.183,0.088,1.1032205002006e-11
"ZNF800",7.63923825998356e-16,0.830712104030249,0.22,0.113,1.115252393575e-11
"PSMF1",7.6480824376025e-16,0.635831075142125,0.363,0.227,1.11654355506559e-11
"C20orf96",7.83124400242716e-16,1.14045780822156,0.154,0.067,1.14328331191434e-11
"LRPPRC",8.09697756145462e-16,0.764938677771003,0.269,0.151,1.18207775419676e-11
"MVP",8.14209164271179e-16,0.523355406526692,0.5,0.355,1.18866395891949e-11
"FCHO1",9.12034420691835e-16,1.16021678915715,0.137,0.056,1.33147905076801e-11
"PSD4",9.13901150316081e-16,0.975016149194153,0.189,0.092,1.33420428934645e-11
"SLC50A1",9.29384240318758e-16,1.1976037733237,0.136,0.056,1.35680805244136e-11
"LAMP2",9.38393103299095e-16,0.616491524607267,0.313,0.184,1.36996009150635e-11
"DDIT3",9.4982225438117e-16,0.821010702837955,0.294,0.174,1.38664550917107e-11
"SHROOM3",9.63040771290735e-16,1.01523245148324,0.136,0.055,1.40594322200734e-11
"SGK2",9.93225394953024e-16,2.00276113967706,0.067,0.016,1.45000975409192e-11
"RBM17",9.98018212693686e-16,0.509254413007884,0.498,0.347,1.45700678871151e-11
"PAM16",1.01571826776874e-15,0.618966926893309,0.366,0.23,1.48284709911559e-11
"SYF2",1.02335827555092e-15,0.815134136501285,0.227,0.119,1.49400074647679e-11
"BRIX1",1.08538347710405e-15,0.953277578221742,0.213,0.11,1.5845513382242e-11
"ATP9A",1.14738676921583e-15,0.62290603449777,0.346,0.213,1.6750699443782e-11
"CANX",1.15462625502155e-15,0.419323466909503,0.654,0.503,1.68563886970596e-11
"HNRNPC",1.16934034231863e-15,0.417076750003692,0.628,0.465,1.70711996575096e-11
"H1F0",1.17463189759155e-15,0.526044417533126,0.478,0.327,1.7148451072939e-11
"YWHAG",1.19586360475155e-15,0.496376924467475,0.494,0.339,1.74584127657678e-11
"BLACAT1",1.21137615639862e-15,1.20814788651103,0.131,0.053,1.76848805072635e-11
"IL1RAP",1.22765352459319e-15,0.954198174238837,0.172,0.08,1.7922513805536e-11
"RFC4",1.25302373902893e-15,1.13400567295531,0.151,0.066,1.82928935660834e-11
"PLEKHB2",1.26504286005768e-15,0.934065257991035,0.2,0.1,1.8468360713982e-11
"MIA",1.2684400307868e-15,1.50828917290381,0.1,0.034,1.85179560094566e-11
"GSKIP",1.27086685964813e-15,0.9186841132661,0.213,0.11,1.8553385284003e-11
"MLKL",1.28860055147926e-15,0.983030506194921,0.204,0.104,1.88122794510458e-11
"CCDC58",1.29181217916091e-15,1.43182663084867,0.105,0.037,1.88591660035701e-11
"OAS3",1.30079504382845e-15,0.694156095425868,0.373,0.241,1.89903068448516e-11
"CD2AP",1.32739608679104e-15,0.5671572815383,0.422,0.281,1.93786554710624e-11
"GPA33",1.32851459492845e-15,0.887099893295727,0.173,0.08,1.93949845713605e-11
"PPP2R2A",1.3394379465286e-15,0.836263175876926,0.256,0.143,1.9554454581371e-11
"CNOT1",1.37474861713254e-15,0.667769409397227,0.318,0.192,2.00699550615179e-11
"NDUFA7",1.40515621676142e-15,0.608245964271558,0.341,0.21,2.05138756084999e-11
"LACTB2",1.43602487640982e-15,1.16893400625826,0.134,0.055,2.0964527170707e-11
"GOLT1A",1.48524554258808e-15,0.967571711214757,0.177,0.084,2.16830996762434e-11
"DCTN3",1.49099969338088e-15,0.602794800846007,0.353,0.22,2.17671045236674e-11
"YTHDF1",1.53368933733964e-15,0.98066736882644,0.195,0.097,2.23903306358214e-11
"KDM7A",1.53944422219498e-15,0.836036540525241,0.237,0.128,2.24743461998245e-11
"MT2A",1.5585896902467e-15,-0.312390984184928,0.719,0.878,2.27538508879116e-11
"PDCD2L",1.58145890106375e-15,1.41732585670003,0.106,0.038,2.30877184966297e-11
"TAX1BP1",1.67045727236467e-15,0.404806387509347,0.659,0.502,2.43870057192518e-11
"FUNDC1",1.68160203953507e-15,1.01265960074329,0.175,0.083,2.45497081751725e-11
"CEBPZOS",1.68932333751684e-15,0.79956228357392,0.208,0.105,2.46624314044084e-11
"NOXO1",1.71481460334241e-15,1.50121464714354,0.084,0.025,2.50345783941959e-11
"SAMD5",1.76282598584147e-15,1.62210663442388,0.086,0.026,2.57354965672996e-11
"PUS7L",1.81651535883049e-15,1.23269345048365,0.128,0.051,2.65193077235663e-11
"TMEM41B",1.8242212220292e-15,0.726559256451196,0.265,0.149,2.66318056204043e-11
"SERPINF1",1.83078180473185e-15,-0.872938946778687,0.271,0.39,2.67275835672803e-11
"FXYD5",1.93547141081463e-15,0.669557312215668,0.331,0.204,2.82559471264827e-11
"CAMKMT",2.004885666582e-15,1.53694259713196,0.1,0.034,2.92693258464307e-11
"USP15",2.1095914597915e-15,0.847865906858723,0.256,0.145,3.07979257214961e-11
"EPHA2",2.23662082003595e-15,0.621670972321551,0.367,0.233,3.26524273517049e-11
"ZNF277",2.34623811248285e-15,0.806270581783366,0.244,0.134,3.42527302041371e-11
"MS4A8",2.40275096962149e-15,2.4808084364817,0.049,0.008,3.50777614055041e-11
"MYO7B",2.47723099643362e-15,1.04192419524849,0.174,0.083,3.61650953169344e-11
"EEF1E1",2.48764658120499e-15,0.948543937832962,0.19,0.094,3.63171524390117e-11
"INPP1",2.51579957212928e-15,0.918325991124286,0.196,0.098,3.67281579535153e-11
"CMTM8",2.75759129864626e-15,1.30962178647548,0.118,0.046,4.02580753689367e-11
"DBNDD1",2.77431763213561e-15,1.28679781651508,0.127,0.051,4.05022631115478e-11
"EIF3H",2.8255864175834e-15,0.421985296587827,0.545,0.385,4.12507361103001e-11
"ERRFI1",2.88336752181339e-15,0.600296742613373,0.382,0.247,4.20942824509536e-11
"LY6E",2.89401074546803e-15,0.483472354731556,0.471,0.317,4.22496628730878e-11
"PFKL",3.01938786078088e-15,0.681545662754734,0.278,0.158,4.40800433795401e-11
"SPTY2D1",3.03290768197498e-15,0.948640200930408,0.195,0.098,4.42774192491527e-11
"RNF114",3.07008655502775e-15,0.559256985096153,0.458,0.315,4.48201936168501e-11
"RASA1",3.15152300819711e-15,0.590944923670913,0.348,0.216,4.60090843966696e-11
"CEP55",3.15303180295759e-15,1.82253817258455,0.075,0.021,4.60311112913779e-11
"ARRDC1",3.19247219035086e-15,0.785512021616569,0.251,0.14,4.66069015069322e-11
"FOS",3.3958822987425e-15,-0.942146816075438,0.43,0.526,4.95764856793417e-11
"TMEM150B",3.40136069854686e-15,1.28419445633636,0.116,0.044,4.96564648380856e-11
"TMCO1",3.41632626383485e-15,0.658943402604248,0.324,0.199,4.98749471257249e-11
"SH2D4A",3.45376374899557e-15,1.03275587997489,0.171,0.081,5.04214969715864e-11
"PSME2",3.47871560110355e-15,0.534558491109577,0.462,0.317,5.07857690605107e-11
"SINHCAF",3.49263107373431e-15,0.95705108595823,0.192,0.096,5.09889210454473e-11
"MVD",3.56043757667167e-15,0.826662370614544,0.241,0.133,5.19788281818297e-11
"TMBIM1",3.57554734804478e-15,0.444064895557503,0.571,0.416,5.21994157341057e-11
"IL10RB",3.58030330344717e-15,0.70918995401863,0.258,0.144,5.22688479270252e-11
"UBL5",3.75777619417183e-15,0.333081398819871,0.798,0.675,5.48597746587146e-11
"SLITRK6",3.81650292685749e-15,2.26579554551085,0.054,0.011,5.57171262291925e-11
"DUSP4",3.82818222586429e-15,0.712861898982332,0.288,0.169,5.58876323153927e-11
"ODC1",3.93016633208954e-15,0.616184864334827,0.333,0.204,5.73764982821751e-11
"KLK8",3.94863626624173e-15,0.590720850510427,0.389,0.254,5.7646140850863e-11
"ATP6V1F",3.95271856538758e-15,0.442261462019513,0.585,0.429,5.77057383360932e-11
"IGHG1",4.00118533535649e-15,-1.41216293572179,0.171,0.29,5.84133047108694e-11
"FGFR4",4.16633306068373e-15,1.37838737188721,0.103,0.037,6.08242963529217e-11
"ASCL2",4.32076032874117e-15,1.78036871834061,0.071,0.019,6.30787800392923e-11
"PARN",4.40696059425674e-15,0.936126387856327,0.199,0.101,6.43372177155541e-11
"LNX1",4.41391717688889e-15,1.74947471039482,0.074,0.02,6.44387768654009e-11
"DAP",5.05147179454121e-15,0.494867540377655,0.459,0.314,7.37464367285072e-11
"CHRDL2",5.35707078904651e-15,-0.80542843385936,0.209,0.34,7.820787644929e-11
"APH1A",5.39960732116079e-15,0.374947084748494,0.665,0.511,7.88288672816263e-11
"PHGR1",5.52525589722073e-15,0.260249173004208,0.317,0.185,8.06632108435255e-11
"NDUFB10",5.84872114409043e-15,0.469642970682667,0.508,0.356,8.53854799825762e-11
"COA6",6.06839237330087e-15,1.01514486413289,0.167,0.078,8.85924602578194e-11
"PPP2R5A",6.28987141644737e-15,0.768000160910191,0.242,0.133,9.18258328087151e-11
"HOOK1",6.38868429870766e-15,1.62497503569478,0.083,0.025,9.32684020768332e-11
"LSM7",7.15723870717569e-15,0.771490566994156,0.27,0.156,1.04488527886058e-10
"EAF1",7.19597587048364e-15,1.06680772850935,0.158,0.072,1.05054051733191e-10
"SLC16A1",7.20178027749523e-15,0.620412888420829,0.324,0.2,1.05138790271153e-10
"QPCT",7.59723953984327e-15,1.18124815462279,0.146,0.065,1.10912100042172e-10
"CDC20",7.67571340295723e-15,1.29873347033274,0.119,0.047,1.12057739969773e-10
"TYROBP",7.72489029172905e-15,-0.510646205359653,0.509,0.633,1.12775673368952e-10
"ZKSCAN1",7.78813163901605e-15,0.655672970891294,0.313,0.19,1.13698933797995e-10
"LRG1",8.18925486203237e-15,1.22782769531183,0.124,0.05,1.19554931730811e-10
"SDHAF3",8.44584030272046e-15,1.50892207269061,0.089,0.029,1.23300822579416e-10
"GID8",8.60204411865005e-15,0.636753410388278,0.338,0.21,1.25581242088172e-10
"TTC39B",8.64065825986788e-15,0.723668130860957,0.27,0.156,1.26144969935811e-10
"HNRNPA3",9.06071943210901e-15,0.206641361816686,0.991,0.993,1.32277442989359e-10
"GPN1",9.38341699469002e-15,0.802911286991697,0.23,0.124,1.3698850470548e-10
"NT5DC1",9.57530327540384e-15,1.11683290638585,0.126,0.051,1.39789852517621e-10
"PATL1",9.71195852706481e-15,0.892479084662146,0.195,0.099,1.41784882536619e-10
"RHPN2",9.71715003539993e-15,1.39477499695425,0.097,0.033,1.41860673366804e-10
"BCL10",1.00715168772301e-14,0.958029368562527,0.175,0.085,1.47034074890682e-10
"REPIN1",1.02861386816408e-14,0.816517721813574,0.208,0.108,1.50167338613275e-10
"CIAO2B",1.04018137104023e-14,0.457268177195392,0.476,0.323,1.51856078358164e-10
"NCOA4",1.04494469240836e-14,0.793951690613534,0.23,0.125,1.52551475644696e-10
"HTATIP2",1.05071187939151e-14,0.848985330414999,0.215,0.114,1.53393427272367e-10
"NELFCD",1.07259944485935e-14,0.73485405908824,0.266,0.153,1.56588792955016e-10
"SLC44A1",1.09879338359858e-14,0.494772157854724,0.429,0.284,1.60412846071557e-10
