"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRAPPC4",0.00700868984261621,-0.635566674239061,0.117,0.174,1
"DCAF17",0.00701207794266521,-0.894699642390527,0.039,0.08,1
"SEC23IP",0.00702950323656667,-0.528957439368457,0.073,0.124,1
"ASB9",0.00703640151957428,-1.38280060385909,0.016,0.046,1
"APOOL",0.00707645306135414,-0.957178353939084,0.047,0.09,1
"KCNMB1",0.00708275945605432,-0.898692711756387,0.093,0.147,1
"C11orf74",0.00710961009537093,-0.724932269469637,0.057,0.103,1
"HECA",0.00711040701392705,-0.403559164025891,0.254,0.324,1
"SLC46A3",0.0071136043429686,0.732975710699031,0.148,0.098,1
"SEC31B",0.00712388034343235,1.01629535155073,0.07,0.036,1
"TASP1",0.00712442936598082,-1.02665679363382,0.031,0.069,1
"SPACA6",0.00712645917564634,-1.14124592543575,0.021,0.054,1
"PPP1R3B",0.00714039911933717,-0.779690756427678,0.083,0.135,1
"RBM12",0.00715479744809156,-0.140686849652398,0.308,0.394,1
"NFE2L2",0.00715554461542076,-0.283729641228896,0.36,0.443,1
"ZNF217",0.00716161130760957,-0.471568461065346,0.145,0.209,1
"ABHD17B",0.00716561012567338,-0.692655866445881,0.078,0.129,1
"TMEM126A",0.00717336565556007,-0.490200502905611,0.142,0.206,1
"MCOLN2",0.00719092086662047,2.0728788799171,0.018,0.004,1
"CHGB",0.00719092086662047,2.0728788799171,0.018,0.004,1
"XPO5",0.00719177816686254,-1.00208317776413,0.036,0.076,1
"KCTD21",0.0072154173997893,-0.78961759633297,0.016,0.046,1
"REG1A",0.00722248094411239,1.97976947552561,0.018,0.004,1
"SDCCAG8",0.00722449368353423,-0.740352608477178,0.065,0.113,1
"ZBTB10",0.007233445241881,0.667825469210874,0.135,0.087,1
"CTTNBP2NL",0.00724649029098655,-0.686113020579109,0.057,0.103,1
"ZNF16",0.00725471025727539,-1.16318847831643,0.018,0.05,1
"RIPK1",0.0072671525006217,-0.661046259929059,0.036,0.077,1
"AKAP5",0.00727273347078306,1.30734413355412,0.036,0.014,1
"MTHFD2",0.0072728244616479,-0.749582934530716,0.039,0.08,1
"TSPAN5",0.0072750849669327,-1.85312053863913,0.008,0.033,1
"IDH3G",0.0072781053637907,-0.327659049666633,0.236,0.314,1
"ABHD17C",0.00728133327089311,-0.605193025195542,0.106,0.164,1
"MOGAT3",0.0072942676505712,-1.12875498125256,0.028,0.065,1
"TEX264",0.0072975469040825,-0.806826886365192,0.062,0.109,1
"PPP1R3C",0.00730888743187649,-1.77511802663785,0.008,0.033,1
"NHLRC2",0.00732579579467111,-1.73447604214051,0.008,0.033,1
"STX1B",0.00732579579467111,-1.73447604214051,0.008,0.033,1
"MXRA5",0.00732579579467111,-1.73447604214051,0.008,0.033,1
"CNOT2",0.0073574507733437,-0.526583190499175,0.155,0.22,1
"STON2",0.00735900119703757,1.32080639336068,0.044,0.019,1
"PDE4C",0.00735900119703757,1.32080639336068,0.044,0.019,1
"USP5",0.00735905025656748,-0.927121120082904,0.031,0.069,1
"SLC7A6OS",0.00736175302793238,-0.516259296775254,0.101,0.158,1
"GOLGB1",0.00736194603462754,0.504123669147958,0.342,0.282,1
"GADD45A",0.00736272558751815,-0.702054564448131,0.091,0.144,1
"USP11",0.00737722710540188,-0.520076411557591,0.109,0.167,1
"DUSP12",0.0073829553119881,-0.63667125666871,0.08,0.132,1
"PCCB",0.0073990278867488,-0.911001454719628,0.041,0.083,1
"TRPV1",0.00740148187456278,1.8098444740833,0.026,0.008,1
"FBXL14",0.00740946729034015,0.801432234267102,0.119,0.075,1
"SNRNP40",0.00741226115569323,-0.584233406559895,0.119,0.178,1
"NUDT2",0.00741984410026006,-0.782070787279621,0.052,0.097,1
"SNHG32",0.00742497088033815,-0.334184761489772,0.259,0.329,1
"DELE1",0.00743772538942555,0.546810068249508,0.251,0.191,1
"IPO9",0.00744519552509371,-0.638616026732992,0.073,0.123,1
"ZNF623",0.00744829115277344,-1.00512363208418,0.044,0.086,1
"FNDC3A",0.00746678919554397,-0.419326479884208,0.205,0.275,1
"KLRC3",0.00746847398302595,1.68431359199944,0.026,0.008,1
"GCNT3",0.00748031106732683,-0.323679198754087,0.109,0.168,1
"SELENOS",0.00750977261184701,-0.486204988978455,0.135,0.197,1
"GPRC5B",0.0075326787335856,-0.94758522264262,0.028,0.065,1
"LY86",0.00753665385988333,-1.08324032200019,0.034,0.072,1
"TMBIM4",0.00753821192042502,-0.583819374402975,0.119,0.177,1
"FLVCR2",0.00754226900285909,0.950022132131563,0.083,0.046,1
"CDK4",0.00754716280402575,-0.206390628651498,0.516,0.596,1
"SMURF1",0.00755350199699898,-0.754056411110025,0.052,0.097,1
"SLC25A45",0.00756112517735309,1.71673506969182,0.031,0.011,1
"PDCD11",0.00756912112312439,-0.974426834861261,0.044,0.086,1
"PHF7",0.00757107878168874,1.52033785688832,0.026,0.008,1
"TP53I13",0.00757599194849038,0.684313591999443,0.148,0.099,1
"OARD1",0.00759239309077334,-0.812788444603909,0.047,0.09,1
"DCAF12",0.00762264544075638,-0.479662143111683,0.161,0.225,1
"GPR171",0.0076444221817062,1.71673506969182,0.031,0.011,1
"HIC2",0.0076444221817062,1.61719939614091,0.031,0.011,1
"PRC1",0.00765482864412504,-0.890595244057791,0.06,0.105,1
"HLA-A",0.00767448848145632,-0.727812311859497,0.075,0.125,1
"ACAD9",0.00767723363298337,-0.670484485447261,0.06,0.106,1
"FLOT1",0.00767788171532028,-0.216627737277889,0.598,0.677,1
"PPP1CA",0.00767891710080844,-0.383903160306252,0.241,0.313,1
"LZTFL1",0.00768977793140047,-1.02665679363382,0.034,0.072,1
"TFDP1",0.0077201466435296,-0.274842351223185,0.391,0.466,1
"FRS2",0.00772049447240211,-1.01458396133324,0.039,0.079,1
"AIM2",0.00774137345029476,-1.00729146876689,0.034,0.072,1
"ABCB8",0.00774137345029476,-1.00729146876689,0.034,0.072,1
"CHCHD1",0.00774613603110512,-0.245943304102445,0.352,0.438,1
"SF1",0.00775656464852975,-0.357882971654764,0.158,0.227,1
"RPRD1B",0.00777388157014818,-0.63667125666871,0.08,0.132,1
"UBXN8",0.00778990119524945,-0.821510932122306,0.036,0.076,1
"RIC1",0.00779935171942487,-0.744744377594335,0.078,0.128,1
"PBRM1",0.00780021167108669,-0.490200502905611,0.145,0.209,1
"YTHDF3",0.00780337531114603,-0.512083620804061,0.096,0.151,1
"URM1",0.00780623386916898,-0.853120538639128,0.06,0.105,1
"FAM160B1",0.00783447709213114,-0.983704648449272,0.034,0.072,1
"CHAC1",0.00783892805542267,-2.55938933558242,0.003,0.024,1
"SNRNP48",0.00784470672635633,-0.803132402807451,0.036,0.076,1
"KCNQ3",0.00784607537054096,-2.30563274333663,0.003,0.024,1
"POLQ",0.00785055717769232,-1.97442683486126,0.005,0.029,1
"CCDC91",0.00785204211783386,0.592885938797482,0.29,0.232,1
"ASB2",0.00785319775267316,-2.24904921497027,0.003,0.024,1
"ONECUT2",0.00785319775267316,-2.24904921497027,0.003,0.024,1
"SPAG5",0.00786359834850258,-1.9271211200829,0.005,0.029,1
"APH1A",0.00786915673293452,-0.142396450982351,0.567,0.665,1
"MND1",0.00790940156106927,-1.64081693492626,0.01,0.037,1
"GATA3",0.00790940156106927,-1.64081693492626,0.01,0.037,1
"BRSK1",0.00793226617882242,-1.60519302519554,0.01,0.037,1
"DAB2IP",0.00794164927823825,-0.437315852402088,0.14,0.205,1
"ITSN1",0.00794657010689625,-0.732948572393915,0.062,0.109,1
"HFE",0.00795515757779128,-1.56866714917043,0.01,0.037,1
"PRRG4",0.00795770067702813,-0.526805126510826,0.122,0.181,1
"CCDC9B",0.00795896891172555,-0.62903976714991,0.062,0.109,1
"SLC39A13",0.00795979830537558,-0.453189931750491,0.158,0.224,1
"MFSD14B",0.00797517519827567,-0.303455090031264,0.207,0.285,1
"GPALPP1",0.00801719664429556,-0.494161712806798,0.122,0.181,1
"RNF10",0.00802875618633041,0.382683415721969,0.438,0.374,1
"RASL12",0.00803119991090682,-1.13357199755033,0.031,0.068,1
"KCTD20",0.00804058886078792,-0.513562549729973,0.15,0.213,1
"GTF2H3",0.00805534542187195,-1.16590797967002,0.023,0.057,1
"ZNF845",0.00805611040184791,-0.435268023753229,0.005,0.029,1
"MAGED1",0.00806741362758767,-0.353654258199577,0.212,0.285,1
"GABARAPL1",0.0080904426234038,0.280145992224337,0.466,0.394,1
"GAB1",0.00809972974503045,0.737694688327467,0.119,0.075,1
"RILPL1",0.00810067614792621,-0.473549019385071,0.091,0.146,1
"RGS2",0.00810797332148949,-0.611982190858181,0.119,0.175,1
"ABHD4",0.00810870054664265,-0.725487258913254,0.049,0.093,1
"PRKAB2",0.00812081653300962,-0.723374451543856,0.104,0.158,1
"NT5DC2",0.00813530592616598,-1.07334186093395,0.036,0.075,1
"PPIF",0.00813821411701209,-0.32480505261148,0.187,0.258,1
"NAA15",0.00814364302497834,-0.831701555004222,0.062,0.108,1
"BMPR2",0.0081456058600442,-0.427550110592393,0.174,0.241,1
"SESN1",0.00815967741309836,-0.775118026637854,0.049,0.093,1
"FGFR1OP2",0.00816320302897578,-0.350620198109944,0.215,0.289,1
"ZFP69B",0.00818284573181045,-1.30563274333663,0.01,0.037,1
"TCAF1",0.0081850953495797,-1.05450042655913,0.031,0.068,1
"SETX",0.00819799111516583,-0.422328968045731,0.137,0.2,1
"DPH7",0.00820325738519957,-0.832261933741463,0.052,0.096,1
"PRR16",0.00822043023906524,-0.911854363429593,0.047,0.089,1
"CNNM2",0.00822049302932547,0.826523215229932,0.127,0.082,1
"MICU3",0.00822112345455395,-1.26815803791797,0.021,0.053,1
"FADS3",0.00823965952300953,-0.878211519601958,0.039,0.079,1
"ARL1",0.0082408113874533,-0.427344949181227,0.218,0.287,1
"CYFIP1",0.00824966862225971,-0.697639273960137,0.085,0.137,1
"NEIL1",0.00825181747940797,1.20216189686206,0.047,0.021,1
"RNF150",0.00827322174742637,-1.55272560530141,0.016,0.045,1
"ADAMTS14",0.00827638658236309,-0.9771618025825,0.041,0.082,1
"B3GNT9",0.00829148533632117,-1.47966214311168,0.013,0.041,1
"ZNF275",0.00829148533632117,-1.47966214311168,0.013,0.041,1
"SNRNP35",0.00831232308168722,-0.593511220147906,0.067,0.116,1
"KMT2C",0.00833601216721632,-0.328983230614015,0.207,0.28,1
"BCAS4",0.008337261119065,-1.02840445592009,0.023,0.057,1
"MIS18A",0.008337261119065,-1.02840445592009,0.023,0.057,1
"ARHGAP31",0.00834180299110443,-0.596579894890834,0.093,0.148,1
"SAMD4B",0.00835125715085504,-0.414810998761715,0.194,0.263,1
"BICRA",0.00836775068232379,-0.791059570506876,0.044,0.086,1
"UBXN1",0.00840187191200453,-0.45544590569086,0.163,0.229,1
"NOB1",0.00840265516813253,-0.426222884150223,0.168,0.235,1
"KDM7A",0.00840927072868648,-0.450022652671809,0.171,0.237,1
"HOXD1",0.00841160691557652,2.39480697480446,0.016,0.003,1
"CDKL5",0.0084124302171803,-1.30563274333663,0.018,0.049,1
"TIMM22",0.00842280002295849,-0.82758544653199,0.039,0.079,1
"PLXNC1",0.00842599200273702,-0.927121120082904,0.047,0.089,1
"SLC30A7",0.00843693384067454,-0.561249677607945,0.111,0.168,1
"LONRF2",0.00845126246907948,2.20216189686206,0.016,0.003,1
"SYT10",0.00845126246907948,2.20216189686206,0.016,0.003,1
"VPREB3",0.00845126246907948,2.20216189686206,0.016,0.003,1
"TCTN2",0.00846893798763916,-1.35242695481557,0.016,0.045,1
"TNFRSF9",0.00848817193010934,-2.85312053863913,0,0.018,1
"FAM222A",0.00848817193010934,-2.85312053863913,0,0.018,1
"ITGBL1",0.00848817193010934,-2.85312053863913,0,0.018,1
"GINS3",0.00848817193010934,-2.85312053863913,0,0.018,1
"ZNF573",0.00848817193010934,-2.85312053863913,0,0.018,1
"SPRR1B",0.00848846040558496,-2.9271211200829,0,0.018,1
"NMUR2",0.00848846040558496,-2.9271211200829,0,0.018,1
"SMIM17",0.00848846040558496,-2.9271211200829,0,0.018,1
"CACNA1C",0.0085353117338662,-1.24262294581083,0.018,0.049,1
"GDPD5",0.00854774467929247,-0.943062663951926,0.041,0.082,1
"ANO5",0.00855389428867608,1.39480697480446,0.039,0.016,1
"SNAI3",0.00857007785331822,2.97976947552561,0.01,0.001,1
"ARF5",0.00857192460304612,-0.187069546042955,0.285,0.367,1
"SPINK2",0.00858805704084089,2.71673506969182,0.01,0.001,1
"TRBV6-2",0.00858805704084089,2.71673506969182,0.01,0.001,1
"GLDC",0.00858805704084089,2.71673506969182,0.01,0.001,1
"MUSK",0.00858805704084089,2.71673506969182,0.01,0.001,1
"TRAV2",0.00858805704084089,2.71673506969182,0.01,0.001,1
"NOXRED1",0.00858805704084089,2.71673506969182,0.01,0.001,1
"SEC14L5",0.00858805704084089,2.71673506969182,0.01,0.001,1
"DUSP11",0.00860071504316287,-0.720670242615478,0.073,0.121,1
"OST4",0.00863272067941972,-0.200394710421536,0.412,0.493,1
"RGMA",0.0086398845825542,-0.927121120082905,0.036,0.075,1
"TTC39C",0.00874026035070863,0.873974811503018,0.104,0.063,1
"SSPN",0.00874181405937803,-1.00374240168582,0.021,0.053,1
"MTDH",0.00874444393631895,-0.227569487559815,0.373,0.457,1
"SEPTIN9",0.00876825757146632,-0.404495674958413,0.163,0.23,1
"ZNF462",0.00880920351768316,-0.542457269847579,0.109,0.166,1
"ST3GAL6",0.00881464845426288,-0.978651420722986,0.021,0.053,1
"CHPT1",0.00883221142306839,0.598947691584684,0.168,0.116,1
"MST1R",0.00884225919307268,-0.599363946393344,0.15,0.21,1
"P4HA2",0.0088534537375522,-0.479662143111683,0.15,0.213,1
"MS4A2",0.00887223217784167,1.00778385169521,0.062,0.032,1
"MEP1A",0.00887715172139984,1.0728788799171,0.065,0.033,1
"BICC1",0.00888120607453603,-0.885300944388277,0.049,0.092,1
"CLPTM1",0.00888760177953661,0.432281680223121,0.368,0.305,1
"RPP21",0.00889389395489235,-0.510333838854101,0.127,0.186,1
"SPHK2",0.00889391586260819,-0.644721389382179,0.083,0.134,1
"FAM229B",0.00890828311160918,-1.04576561658152,0.034,0.071,1
"WDR76",0.00891920156111362,-1.77511802663785,0.008,0.033,1
"HLX",0.0089829649606591,-0.839658278832565,0.036,0.075,1
"ABHD5",0.00899695255371775,-0.801590237999046,0.057,0.101,1
"NCOA7",0.00901346101182431,-0.393369845569281,0.251,0.321,1
"MTFP1",0.00901762493304941,-0.927121120082905,0.044,0.085,1
"SREBF1",0.00904229461452241,-0.542827144235168,0.153,0.214,1
"ZNF410",0.00905970109433732,-0.350263668998803,0.142,0.205,1
"BCLAF3",0.00907270996395919,-0.225779435647419,0.148,0.217,1
"NDUFV2",0.0090794084902287,0.411485715951088,0.352,0.291,1
"APC",0.00910648893520974,-0.692655866445881,0.078,0.127,1
"ZNF587B",0.00911582325420386,0.590626300541998,0.267,0.207,1
"CCDC136",0.0091548742567345,-1.45318993175049,0.008,0.033,1
"CDKN3",0.00916856768007332,-1.09995771694512,0.026,0.06,1
"EIF4E",0.00916955649509957,-0.391789387086348,0.166,0.233,1
"ADGRA2",0.00917196208995288,-0.868227431029336,0.062,0.107,1
"PRSS33",0.00919704288053924,-1.37072777155852,0.008,0.033,1
"GSTA4",0.00920330798934854,-0.906362559916106,0.028,0.064,1
"TMEM82",0.00923260755715559,2.39480697480446,0.013,0.002,1
"EDN2",0.00923260755715559,2.39480697480446,0.013,0.002,1
"SLC3A1",0.00923260755715559,2.39480697480446,0.013,0.002,1
"DACT2",0.00923260755715559,2.39480697480446,0.013,0.002,1
"TRGJP2",0.00923260755715559,2.39480697480446,0.013,0.002,1
"ANKRD20A1",0.00923260755715559,2.39480697480446,0.013,0.002,1
"CCDC180",0.00923260755715559,2.39480697480446,0.013,0.002,1
"IKBKG",0.00923474979006498,-0.565446846402785,0.109,0.165,1
"GRK3",0.00923496128449756,-0.885300944388277,0.052,0.095,1
"ITGA6",0.00924337698156378,-0.195373235187717,0.464,0.537,1
"HDAC4",0.00925114133349541,-0.946229943030609,0.034,0.071,1
"GMPPB",0.00927452485399297,0.684313591999443,0.13,0.084,1
"KIAA1522",0.00928886175371421,0.482754674080161,0.352,0.296,1
"L3MBTL3",0.0093079958020497,-0.860006924224368,0.052,0.095,1
"CHMP7",0.00931331736874389,-0.596369174808536,0.093,0.146,1
"UHMK1",0.00931407111453433,-0.466030277523917,0.202,0.267,1
"PPP1R11",0.00934548121961467,-0.193015180055939,0.316,0.402,1
"LRP5",0.00937925491264896,-0.488679016469117,0.135,0.195,1
"UBOX5",0.0093821202721141,-0.892769615292128,0.039,0.078,1
"PPT1",0.00938815846614995,-1.02023052447439,0.026,0.06,1
"BDH1",0.0094041624308813,0.764329814830933,0.202,0.151,1
"SMIM24",0.00941304413602751,-0.742696548945477,0.057,0.101,1
"DTD2",0.00941673124206103,-0.572026161260343,0.098,0.153,1
"CASKIN2",0.00942306317382172,-1.23746124069505,0.023,0.056,1
"DCTD",0.00943003439048077,-0.30821128743841,0.267,0.342,1
"LST1",0.00943631780914459,0.572345160356646,0.207,0.152,1
"RSRC1",0.00945190410584361,-0.585015143257912,0.083,0.134,1
"TMEM94",0.00945648016811527,0.694367256663366,0.127,0.082,1
"KCNAB2",0.00952056867046445,-1.16590797967002,0.023,0.056,1
"FBXL3",0.00954834938652985,-0.456670500485454,0.096,0.15,1
"CHRM2",0.00955907745243106,-1.70952968501028,0.01,0.036,1
"DXO",0.00957024004921214,-1.05450042655913,0.031,0.067,1
"SYNE4",0.00958861564967815,-0.839658278832565,0.039,0.078,1
"RRAGA",0.0096315568309115,-0.47235734248845,0.117,0.175,1
"DCK",0.00963801826328852,-0.749028797769193,0.078,0.126,1
"SASS6",0.00964173851616763,-1.56866714917043,0.01,0.036,1
"RSBN1L",0.00965584591113399,-1.03815243247165,0.036,0.074,1
"KCNH8",0.00966427627568589,-1.97442683486126,0.005,0.028,1
"AL162231.1",0.00966427627568589,-1.9271211200829,0.005,0.028,1
"E2F7",0.00966427627568589,-1.9271211200829,0.005,0.028,1
"TLR1",0.00966936014652263,-1.53119244375176,0.01,0.036,1
"CDC42BPA",0.00966976836270901,-0.394169417938291,0.171,0.235,1
"SLC6A1",0.00968027734553435,-1.87821151960196,0.005,0.028,1
"KDM5B",0.00968720026926033,-0.339118165041697,0.202,0.27,1
"HSH2D",0.00969301832127626,0.754982539048783,0.101,0.061,1
"TMEM181",0.00969688548863613,-0.529641992188365,0.114,0.17,1
"ZNF792",0.00971392327945071,-2.30563274333663,0.003,0.023,1
"B4GALT7",0.00971498991423197,-0.583819374402975,0.075,0.124,1
"GNB4",0.00971664837013349,-0.795876586804652,0.052,0.095,1
"SLC38A4",0.00971964515338072,2.09524669294555,0.023,0.007,1
"C1orf226",0.00973163999106294,-2.1901555259167,0.003,0.023,1
"KNL1",0.00973163999106294,-2.1901555259167,0.003,0.023,1
"PPP2R5D",0.00974971421667156,-0.555610996344981,0.08,0.131,1
"FEZ1",0.00976455395292308,-0.708286518159646,0.06,0.104,1
"GOLPH3L",0.00977851762936906,-0.362832187626498,0.207,0.277,1
"ATPSCKMT",0.00979596773504939,-0.575648749581526,0.08,0.13,1
"TMEM237",0.00980223226913822,-1.31791107311507,0.021,0.052,1
"CAD",0.00981183455592384,-0.590693455500427,0.049,0.092,1
"CAMKK2",0.00982558938092968,-0.565664661008904,0.083,0.134,1
"ZNF146",0.00982620576113724,-0.529641992188365,0.114,0.17,1
"ACTR1A",0.00983905775977234,-0.394247130510202,0.148,0.211,1
"TRAF6",0.00984431252319955,-1.02840445592009,0.023,0.056,1
"TIGD6",0.00985813946981294,-0.987662662017954,0.031,0.067,1
"SOWAHA",0.00985853288106444,1.20216189686206,0.034,0.013,1
"ASPHD2",0.0098626499893444,-0.927121120082905,0.041,0.081,1
"SFSWAP",0.00987834735589124,-0.927121120082905,0.041,0.081,1
"DNAL4",0.00988342768928381,-0.518209723600902,0.111,0.167,1
"TNFSF13B",0.00989535654953005,-1.1901555259167,0.021,0.052,1
"BAALC",0.00989880277619748,-1.51208362080406,0.005,0.028,1
"ZNF875",0.00991518961644193,-1.46317402032311,0.005,0.028,1
"EIF3F",0.00992194363641892,0.84937283826994,0.088,0.051,1
"FAM200A",0.00993622521656282,-1.04576561658152,0.01,0.036,1
"ZNF444",0.00993739875440289,-0.892769615292128,0.041,0.081,1
"TMEM222",0.00994590845633027,-0.626254640723372,0.08,0.13,1
"HDGFL3",0.00996636584955311,-0.661046259929059,0.085,0.136,1
"NDUFAF3",0.0099673131628493,-0.250796877256534,0.264,0.343,1
"SERP2",0.00998732932282781,-1.47966214311168,0.013,0.04,1
"SLC35E2A",0.0100108864779505,0.836811521683571,0.088,0.051,1
"VPS11",0.010019044489233,-0.533300106713756,0.078,0.127,1
"ZP3",0.0100211195900577,-1.44649527917648,0.013,0.04,1
"CABLES1",0.0100268502480747,-1.30563274333663,0.018,0.048,1
"MEX3B",0.0100273971689463,-1.44169429291266,0.016,0.044,1
"XPR1",0.0100529656819479,-0.353006001598741,0.106,0.163,1
"DLGAP5",0.0100549729967411,-1.41254794725315,0.013,0.04,1
"ARFGEF3",0.010070081242744,-1.27761836716704,0.018,0.048,1
"ATF7IP2",0.010070081242744,-1.27761836716704,0.018,0.048,1
"DCLRE1A",0.0101134394846834,-1.24904921497027,0.018,0.048,1
"PRADC1",0.0101179938338429,1.84226595177568,0.028,0.01,1
"C16orf58",0.0101310475336347,0.555271646997704,0.238,0.18,1
"CHD7",0.0101329158120309,-0.686113020579109,0.06,0.104,1
"KLHL3",0.0101441528586064,-1.35242695481557,0.016,0.044,1
"PRR11",0.0101441528586064,-1.35242695481557,0.016,0.044,1
"MOSPD1",0.0101456439316459,-0.563613921444142,0.106,0.161,1
"CENPK",0.0101525583383321,-0.769168760306668,0.067,0.113,1
"RRN3",0.0101792486677236,-0.605193025195542,0.08,0.13,1
"PELI1",0.0101801524195509,-0.491536243399974,0.07,0.118,1
"PRPF39",0.0101824120249246,-0.809551523701728,0.057,0.1,1
"THEMIS2",0.0102196029203735,-0.729888772644856,0.091,0.141,1
"TRAV17",0.0102207190709626,1.63581507430825,0.028,0.01,1
"CYB5R4",0.0102226467969701,-0.671282215653314,0.075,0.123,1
"HAGH",0.010275077055775,-0.408156178135988,0.199,0.266,1
"EEA1",0.0102773780786278,-0.212181832246697,0.117,0.174,1
"SLC35E4",0.0102821346337315,-1.04259833750284,0.028,0.063,1
"BSPRY",0.0103017812893446,-0.451647766942086,0.231,0.296,1
"TAC1",0.0103226091942949,-1.30563274333663,0.016,0.044,1
"STARD3NL",0.0103236256172972,-0.409868847057265,0.171,0.235,1
"TROAP",0.0103341797158255,-0.716224337584286,0.054,0.098,1
"FGFR4",0.0103410634610897,0.554587418841227,0.153,0.103,1
"TAB3",0.010341549275257,-1.13570774189432,0.018,0.048,1
"SMC2",0.0103477045661336,-0.801590237999046,0.057,0.1,1
"WRNIP1",0.0103686153491112,-0.489715807775606,0.083,0.134,1
"RAB34",0.0103709043567218,-1.01458396133324,0.039,0.077,1
"SKAP1",0.0103878282194974,-0.431163625420493,0.145,0.206,1
"ALG1",0.0103974972171997,-0.36008052735901,0.098,0.152,1
"FGFR2",0.010399764548622,0.809844474083302,0.083,0.047,1
"ADGRL4",0.0104092897481668,-1.1901555259167,0.016,0.044,1
"ORMDL2",0.0104104340858621,-0.442921596296665,0.101,0.156,1
"SNU13",0.0104241728743626,-0.295950189939295,0.189,0.258,1
"TNFRSF18",0.0104402286534456,1.39480697480446,0.028,0.01,1
"LCK",0.0104402286534456,1.39480697480446,0.028,0.01,1
"RHOT1",0.0104513589325553,-0.701408340454845,0.067,0.113,1
"NOL6",0.0105079734808358,-0.739048771930333,0.036,0.074,1
"PCGF5",0.0105116564031299,0.649736331001197,0.158,0.109,1
"USP12",0.0105136033795601,-0.31831187740738,0.124,0.185,1
"WARS2",0.0105250714237971,-0.970842497512222,0.028,0.063,1
"ZNF322",0.0105387534461289,-0.595139360531619,0.085,0.136,1
"SEMA4C",0.0105523899676743,-0.39368892000183,0.135,0.197,1
"TG",0.0105607547213945,-2.77511802663785,0,0.017,1
"RNF113B",0.0105607547213945,-2.77511802663785,0,0.017,1
"CCDC194",0.0105607547213945,-2.77511802663785,0,0.017,1
"TMEM211",0.0105607547213945,-2.77511802663785,0,0.017,1
"PHF5A",0.0105607547213945,-2.77511802663785,0,0.017,1
"LRRC8E",0.0105610749903004,-2.85312053863913,0,0.017,1
"KCTD3",0.0105796947052407,-0.488679016469117,0.13,0.188,1
"TMTC2",0.0105837626350129,-0.987662662017954,0.034,0.07,1
"HIST1H4J",0.0105868816153353,-0.949147426412903,0.028,0.063,1
"CXXC1",0.0105876904261031,0.759571267602078,0.109,0.068,1
"TMED5",0.0106032817717797,-0.499483584024427,0.098,0.152,1
"SH2D2A",0.0106215519563406,1.04688367138415,0.054,0.027,1
"IFT88",0.0106396370830911,-0.861532778455328,0.044,0.084,1
"ZNF415",0.0106641401671459,-0.871087085168576,0.052,0.094,1
"TBC1D2",0.0106721584500727,-0.444728353002296,0.078,0.127,1
"PHRF1",0.0106967727276754,-0.404599194137655,0.111,0.168,1
"DNAAF5",0.0107115806477055,-0.485232401154629,0.104,0.159,1
"ITGA4",0.0107173131081578,0.90004228305488,0.098,0.06,1
"CDKN1B",0.0107252318251646,0.632306288531114,0.223,0.169,1
"PEPD",0.0107300933749703,-0.724932269469637,0.057,0.1,1
"SPTLC1",0.0107336351513502,-0.355214772187194,0.22,0.29,1
"DHX35",0.0107586623493796,-0.596369174808536,0.098,0.151,1
"FAM98C",0.0107592239588063,0.789944916645597,0.109,0.068,1
"ACAD11",0.0107666413066994,-0.946229943030609,0.034,0.07,1
"EIF1AX",0.0107733400353406,-0.353213807870744,0.168,0.233,1
"RNF26",0.0107808488276126,-0.533043239439706,0.091,0.143,1
"SH3BP5",0.0108267591208253,-0.419181039585593,0.132,0.192,1
"SHQ1",0.0108373986649005,-0.927121120082904,0.034,0.07,1
"FUCA2",0.0108388325343687,-0.483514468607289,0.158,0.219,1
"USP47",0.01085063896418,-0.559389335582417,0.106,0.161,1
"PCED1B",0.0108536002149514,-0.785765270837363,0.028,0.063,1
"PREP",0.0108714738533587,-0.347541816058651,0.228,0.299,1
"METTL21A",0.0109048299401317,-0.816697130389253,0.044,0.084,1
"SLC17A5",0.0109048299401317,-0.816697130389253,0.044,0.084,1
"SUSD1",0.0109282713231039,-0.68972653540721,0.067,0.113,1
"EXOC3",0.010928690704272,-0.458903582944886,0.155,0.216,1
"SLC4A8",0.0109297255259821,-1.69265586644588,0.008,0.032,1
"BIRC7",0.0109297255259821,-1.69265586644588,0.008,0.032,1
"CEP112",0.0109547141352318,-1.649587144554,0.008,0.032,1
"MAMLD1",0.0109547141352318,-1.649587144554,0.008,0.032,1
"SNX10",0.0109613630409627,-0.911854363429593,0.047,0.087,1
"PAGR1",0.0109801532793832,-0.661776553561909,0.054,0.098,1
"TLNRD1",0.0109944583254642,-0.660475460696731,0.07,0.116,1
"HPS3",0.0110023393805313,-0.806826886365192,0.044,0.084,1
"RNF157",0.0110100624411174,1.14969447696793,0.06,0.031,1
"YIPF4",0.0110254468715286,-0.241036694918882,0.246,0.325,1
"UXT",0.0110582393256523,-0.343895759897806,0.176,0.244,1
"TFB2M",0.0110706984628315,-0.590693455500427,0.052,0.095,1
"SNF8",0.0111084091265437,-0.378307622834714,0.14,0.2,1
"ACYP2",0.0111421195802434,-0.31831187740738,0.127,0.186,1
"ILKAP",0.0111652063992599,-0.48410120827818,0.137,0.196,1
"PPP2R1B",0.0111725052408904,-0.586084202247837,0.088,0.139,1
"NR6A1",0.0111836849850379,1.17241455346801,0.044,0.02,1
