"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SNX13",0.0120961217712633,0.438210098978861,0.212,0.162,1
"HIST1H1E",0.0120994915346495,-0.272577381277155,0.544,0.564,1
"UNC119B",0.0121301936641515,0.685591240501169,0.078,0.047,1
"BRSK1",0.0121416770523186,-1.53264355536162,0.01,0.034,1
"IPO5",0.0121681652372123,-0.420799800298507,0.187,0.241,1
"UBASH3B",0.012169742084261,-1.50289621196757,0.01,0.034,1
"EEF1A2",0.0121783641132036,-2.69929342477107,0,0.016,1
"FAM155A",0.0121785537827009,-2.73171490246345,0,0.016,1
"FUT1",0.0121785537827009,-2.73171490246345,0,0.016,1
"DNAJC18",0.0121787346531785,-2.8837179959085,0,0.016,1
"TMTC1",0.012178903945367,-2.79445065781141,0,0.016,1
"TCEAL9",0.0122123496640421,-0.511324834038151,0.212,0.265,1
"AMOTL2",0.0122746038168288,-1.08116406011472,0.028,0.06,1
"SGTA",0.0122788209560785,-0.682805301982505,0.049,0.087,1
"IGHG3",0.0122935738494572,-1.22086481567641,0.085,0.129,1
"PAFAH1B3",0.0122965325581026,-0.856120437344471,0.041,0.077,1
"SNX17",0.0123118801168269,-0.686440822699011,0.096,0.141,1
"UQCRC1",0.0123136037733177,0.267806671055332,0.282,0.221,1
"TSPAN17",0.0123153096162001,-0.613320201661221,0.044,0.08,1
"OXSR1",0.0123427557654695,-0.819087937305788,0.049,0.086,1
"CLCC1",0.0123564310856702,0.466779251175632,0.124,0.085,1
"PHACTR2",0.012373422267944,-0.633853860604791,0.093,0.139,1
"SLC6A20",0.0123818086610533,-1.35137012135077,0.016,0.042,1
"EPDR1",0.0124156543030712,-1.39636629181377,0.013,0.038,1
"ETV5",0.0124311243630149,-0.962327830604868,0.034,0.067,1
"HAND1",0.0124430861283214,-2.19405811652065,0.003,0.021,1
"ZZEF1",0.0124457591829691,0.386407668744293,0.197,0.147,1
"CSNK1E",0.0124665042567666,-0.974571426359615,0.039,0.073,1
"TLCD5",0.0124951665093837,-1.23986180613378,0.01,0.034,1
"ACOT7",0.0125115588239198,-0.61605956354926,0.14,0.189,1
"CCZ1",0.0125116526013092,-0.717909102938421,0.085,0.129,1
"MMP3",0.0125196300433317,-1.64925274227148,0.008,0.03,1
"DDX1",0.0125269279948761,-0.436898653193331,0.168,0.224,1
"RANBP9",0.0125335112666037,-0.487789319577362,0.101,0.148,1
"ZNF768",0.0125521312545641,-0.866300942831092,0.047,0.083,1
"TOLLIP",0.0125622055848267,-0.661743686454675,0.109,0.156,1
"CDC27",0.0125699080100466,-0.554735143487189,0.085,0.131,1
"PPP3CA",0.0125716010061127,-0.694601729446352,0.065,0.106,1
"CLCN2",0.0126283305705749,0.904528103201399,0.047,0.024,1
"TYRP1",0.012656381375056,-1.44931517176273,0.005,0.026,1
"EIF4EBP1",0.0126598967605849,-0.639469264843015,0.111,0.159,1
"CSPG4",0.0126795020199887,-0.959753886941042,0.039,0.073,1
"OFD1",0.0126830384356639,1.07424678429429,0.049,0.026,1
"POFUT1",0.012686767274594,0.726715192328773,0.075,0.046,1
"UBE2N",0.0126912426160573,-0.515496248747204,0.174,0.226,1
"TBC1D22A",0.0126951564426182,0.30375989920648,0.197,0.146,1
"MFF",0.0126975985164871,0.214488617169893,0.37,0.299,1
"RTL8C",0.0127007733000599,-0.714205134175002,0.085,0.129,1
"TMUB2",0.0127954470261667,0.441690667713823,0.176,0.13,1
"FGFBP3",0.0128032847179736,1.26537350211665,0.026,0.011,1
"TEC",0.0128620824890813,1.21956981250352,0.026,0.011,1
"AUP1",0.0128803024199156,0.324213328113556,0.207,0.154,1
"BUB1",0.012882512317649,1.09271353295309,0.039,0.019,1
"MINK1",0.0129021822695484,0.429989592173893,0.212,0.161,1
"RAB3A",0.0129260587956931,1.43821009897886,0.023,0.009,1
"GLS",0.0129537919866704,-0.427708715573351,0.166,0.221,1
"NDUFA9",0.0130343158158403,0.441962233839968,0.168,0.122,1
"DPP9",0.0130477278800026,-0.396366291813768,0.212,0.271,1
"FCGR1B",0.0130488300257308,-1.10775827012643,0.023,0.052,1
"ABHD10",0.013120374763519,-1.57614519399821,0.01,0.034,1
"CTIF",0.0131337997988049,-0.834042836884311,0.065,0.104,1
"CLEC7A",0.0131550178128962,-0.86435267104157,0.031,0.063,1
"YEATS2",0.0131551646906769,-0.565141110520777,0.091,0.136,1
"MIPOL1",0.0131562049617193,1.12786997836671,0.023,0.009,1
"PYROXD2",0.0131645360030617,1.10806149728653,0.034,0.016,1
"ADAMTSL2",0.0131808706833872,-1.45709252235445,0.01,0.034,1
"EIF3M",0.0131834647883167,0.230101903648661,0.585,0.512,1
"HSPBP1",0.0131906642114618,-0.799289214747795,0.041,0.076,1
"ATXN2L",0.0132101583473341,0.384474932921524,0.345,0.29,1
"PIGT",0.0132396224511551,0.28703163833185,0.381,0.314,1
"NSFL1C",0.0132566915686901,-0.637197303679161,0.096,0.141,1
"SEMA6B",0.0132759644016625,-0.973216146747604,0.049,0.085,1
"FAM20B",0.0132875294000263,-0.81477064219101,0.057,0.095,1
"KCTD15",0.0133106964777286,-0.752931388373148,0.054,0.093,1
"PFKFB3",0.0133109477108865,-0.636557669423111,0.106,0.153,1
"ARID4A",0.0133145517094038,0.495434967671811,0.158,0.114,1
"SCAP",0.0133161000461312,-0.765585103480257,0.067,0.108,1
"TMEM106C",0.0133204557297627,0.871169506254967,0.06,0.034,1
"ME1",0.0133479497372552,-1.30287160365958,0.016,0.041,1
"TSPYL1",0.013347974345338,-0.736693396576268,0.109,0.154,1
"EPM2A",0.0133598968981913,-0.824824306854933,0.026,0.056,1
"MSL1",0.0133623979557404,0.245565021036465,0.241,0.182,1
"SHANK3",0.0133633432372545,-0.413509893618807,0.078,0.12,1
"KHNYN",0.0133670976138222,0.530506946299643,0.153,0.11,1
"ANXA11",0.0133772987602177,-0.190087489580741,0.601,0.668,1
"TSPYL5",0.0133798201853354,-1.92168584610752,0.005,0.025,1
"SNRPF",0.0133859860488766,-0.542681078073434,0.08,0.124,1
"NCKAP5",0.0134206616274769,0.799308791146901,0.065,0.038,1
"CDH13",0.0134241431004205,-1.84472386429264,0.005,0.025,1
"GPSM3",0.0134324873826928,0.342285678980326,0.158,0.112,1
"SIPA1L1",0.0134451024303193,-0.593008631631859,0.067,0.109,1
"TMC8",0.0134463567600984,0.864835572532917,0.057,0.032,1
"HIST1H4F",0.0134610354864141,0.502879526536588,0.158,0.114,1
"ST6GALNAC4",0.0134711170878472,0.5301325884199,0.168,0.124,1
"ZNF644",0.013483876274253,0.566658464445014,0.114,0.077,1
"KAT2A",0.0134950315715618,0.699255951719201,0.067,0.04,1
"COX10",0.013503710925202,0.869367263620981,0.057,0.032,1
"MEDAG",0.0135156756893084,-2.28425592549223,0.003,0.021,1
"KIF5A",0.0135205950071088,-2.26222961916223,0.003,0.021,1
"USP14",0.0135254687461531,-0.57410316245999,0.075,0.117,1
"TTC9C",0.0135390845407621,0.382833341942487,0.202,0.152,1
"PHIP",0.013541617016275,0.411243051378591,0.124,0.085,1
"RGS17",0.0135547535754656,-2.04721672819138,0.003,0.021,1
"CRIP1",0.0135809831319753,-0.604802789981232,0.166,0.216,1
"WFDC1",0.0135849734596991,-1.06004076854896,0.039,0.072,1
"GALNT4",0.0136114570384739,0.746841371252766,0.065,0.038,1
"MEIS1",0.0136732985853343,-0.844723864292638,0.039,0.073,1
"DOCK11",0.013714856156833,-1.22692275042628,0.013,0.037,1
"ITSN2",0.0137219232513822,0.760138193866224,0.049,0.026,1
"SRGAP2",0.0137399099658495,-0.71018174091381,0.083,0.125,1
"ELN",0.013740958423488,-0.85724578454731,0.018,0.045,1
"FKBP9",0.0137630262431163,-0.385240509267575,0.37,0.413,1
"MFSD9",0.0137649692521409,0.685591240501169,0.075,0.046,1
"NDUFA11",0.0137906966525693,-0.384827940679667,0.293,0.344,1
"OCEL1",0.0138417124731022,0.430923744900368,0.174,0.127,1
"GOT2",0.0138450984535159,-0.492980743102488,0.158,0.21,1
"SECISBP2",0.0138541328465402,0.584696187456345,0.124,0.086,1
"NOD1",0.0139364074937962,-0.671414392195637,0.088,0.132,1
"IL17RD",0.0139422223978165,-1.27328480767123,0.018,0.045,1
"ELL2",0.0140532414464092,-0.353547968027724,0.345,0.4,1
"SMAD4",0.0140570687508599,0.281447698191857,0.251,0.194,1
"RASGRP3",0.014060021935439,-0.890913497312706,0.036,0.069,1
"TBC1D1",0.0140619227368877,-0.768500700125317,0.088,0.131,1
"NDE1",0.0140974568416107,-0.635790482464916,0.085,0.129,1
"GNB5",0.0141024079809919,-0.876486426677426,0.036,0.069,1
"MPP7",0.0141099777423923,0.577934862645475,0.091,0.058,1
"BEND6",0.0141135551450568,-0.796809930685336,0.023,0.052,1
"PCNT",0.0141313378336249,0.701244504812655,0.093,0.06,1
"HPF1",0.0141701525631093,-0.611258577285439,0.098,0.144,1
"RNF122",0.0141765713271987,-1.51784655343354,0.01,0.033,1
"NUDT5",0.0142284266728603,-0.579994496398729,0.142,0.192,1
"GAA",0.0142491658254424,-0.485414512389458,0.137,0.188,1
"ZNF763",0.0142568286539023,1.21265039856373,0.031,0.014,1
"BECN1",0.0142597329980156,0.267045744783615,0.342,0.276,1
"HIC2",0.0142691745367845,1.10806149728653,0.031,0.014,1
"PBX1",0.0142780476412357,0.314338440816692,0.313,0.255,1
"GNG11",0.0143005964061702,-0.62233144295619,0.088,0.132,1
"CCDC8",0.0143059090877596,-1.1467524017423,0.018,0.045,1
"CDKN1B",0.0143554465513798,0.410146180560985,0.223,0.173,1
"FAM49B",0.014380196747508,-0.607517174678267,0.137,0.185,1
"TRAJ1",0.0143802847560368,1.20374484534184,0.036,0.018,1
"TUBG2",0.0143927431588216,-1.23986180613378,0.021,0.048,1
"CLEC3B",0.0143938662653234,0.477204230594724,0.067,0.04,1
"SP140",0.014394170132744,1.10302590738923,0.031,0.014,1
"COPE",0.0144098803165248,-0.294717864310855,0.394,0.451,1
"RHOQ",0.0144327304724161,-0.767897238770098,0.067,0.107,1
"TMEM38A",0.0144510097084086,2.02317259970002,0.016,0.005,1
"TMEM203",0.0144535050787485,0.668639839380727,0.093,0.06,1
"RGS4",0.0144580146402938,-2.66612656083587,0,0.015,1
"ZNF573",0.014458207765546,-2.69929342477107,0,0.015,1
"TRIB3",0.0144634669674129,-0.946130603077066,0.047,0.082,1
"TMEM176B",0.0144856857005782,-0.360099683475736,0.254,0.31,1
"TIFAB",0.0145244235911336,1.76013819386622,0.016,0.005,1
"IGSF6",0.0145501444238852,-0.969595831068907,0.036,0.069,1
"SLAIN1",0.0145799400455543,1.66060252031531,0.016,0.005,1
"CDH5",0.0146187597419147,-0.599566551824096,0.098,0.143,1
"CENPC",0.0146251164143957,0.595393431529591,0.075,0.046,1
"SCT",0.0146277288448768,-1.16269394561132,0.01,0.033,1
"CIAPIN1",0.0146317981055893,-0.955023029981635,0.036,0.069,1
"TRAJ59",0.0146356323304435,1.56749311592383,0.016,0.005,1
"VPREB3",0.0146356329123741,1.48003027467349,0.016,0.005,1
"SEMA3F",0.0146381062801395,-1.00657474369404,0.044,0.078,1
"AQP1",0.0146522873615411,-0.507967201514992,0.275,0.321,1
"PER1",0.0146825102599124,-1.15872504340837,0.016,0.041,1
"EIF2AK2",0.014683069100442,-0.624230475797046,0.122,0.169,1
"ME2",0.0147068233472268,0.40024224877984,0.192,0.144,1
"GNRH1",0.014709843859415,0.994603447503246,0.036,0.018,1
"TRAJ6",0.014709843859415,0.994603447503246,0.036,0.018,1
"WASHC5",0.0148040943704137,-0.328455729402765,0.14,0.192,1
"CHMP1B",0.014888363445699,-0.536563924732966,0.168,0.219,1
"HCCS",0.0148972998675123,-0.396905516279357,0.098,0.145,1
"ZMYND19",0.0149141336444723,-0.812751474554358,0.044,0.079,1
"AK4",0.0149351105175635,-0.886463372647319,0.052,0.088,1
"PAFAH2",0.0149520120549391,0.787445539861959,0.085,0.055,1
"CARM1",0.0149647265310235,-0.595737232944477,0.098,0.143,1
"TMEM42",0.0149726415129813,0.945170087698744,0.06,0.034,1
"RNASEH2B",0.0150034503217145,0.596639461583344,0.111,0.075,1
"RARRES1",0.0150040204897886,-0.666126560835875,0.078,0.119,1
"GRK4",0.0150475896045817,-1.04721672819138,0.008,0.029,1
"CS",0.0150516119664885,0.449071091610628,0.174,0.128,1
"ALKBH1",0.0150634786292492,0.821538738530366,0.044,0.023,1
"AHDC1",0.01507795454377,-1.03860359788667,0.028,0.059,1
"SPTY2D1",0.0150977363052488,-0.617382226984457,0.06,0.098,1
"SDCBP2",0.0151098466275364,-0.499605069824558,0.135,0.184,1
"ANK2",0.0151121772570488,-0.940301524274869,0.047,0.081,1
"ERMP1",0.0151233169388415,0.558504332696573,0.142,0.102,1
"FGD6",0.0151496258651639,-0.737048346766493,0.054,0.091,1
"PHC2",0.0151683692322993,-0.724572833219432,0.088,0.131,1
"TNFSF12",0.0151905017045706,-0.606433816075981,0.075,0.117,1
"UVSSA",0.0152051094242302,0.782164500196223,0.07,0.042,1
"RSAD1",0.0152242581077344,0.614707754344659,0.08,0.05,1
"LRRK1",0.0152277741297063,0.640138417755593,0.104,0.069,1
"TRMU",0.0152538079765445,0.850650486771666,0.078,0.049,1
"ZNF207",0.0152656163279971,0.291989358127817,0.21,0.158,1
"PGM5",0.0152892141564262,-1.00702763807568,0.028,0.059,1
"ST3GAL6",0.0153176800895663,-0.930177307001162,0.021,0.048,1
"GPR174",0.0154099023323147,1.63814766948761,0.028,0.013,1
"STARD4",0.015411855279312,-0.948813024130386,0.028,0.059,1
"DAG1",0.0154522036995691,-0.465929885613623,0.15,0.201,1
"CSE1L",0.0154584876253126,-0.489370355396842,0.205,0.256,1
"DNAJC4",0.0154729304035339,0.500271067111112,0.13,0.09,1
"IFRD2",0.0154833110311849,-0.57059579839648,0.109,0.155,1
"ZNF57",0.0154872012697287,1.24556502103647,0.028,0.013,1
"SNRPE",0.0154987001734884,0.707670773972088,0.065,0.038,1
"ANKRD22",0.0155065941756183,0.779247016813928,0.083,0.053,1
"SLC8A1",0.0156202430524549,-0.857614241972602,0.073,0.112,1
"C1QTNF6",0.0156204057525174,-0.699293424771074,0.106,0.15,1
"KLHDC4",0.0156919832037748,0.499902421385102,0.104,0.069,1
"DYNC1I1",0.0157565292623693,-2.59741381075186,0,0.015,1
"LYNX1",0.0157565292623693,-2.59741381075186,0,0.015,1
"DBNDD1",0.0157989184375658,-1.15633845057149,0.023,0.051,1
"LILRA5",0.0158211157202871,-1.76342376219079,0.005,0.024,1
"ZNF568",0.0158435477054745,0.810178876365819,0.054,0.031,1
"ETS1",0.0158757237133418,-0.390576203610254,0.251,0.308,1
"CDIP1",0.0158843681377936,-0.670911623401252,0.062,0.101,1
"MCUB",0.0158857597538291,-0.76342376219079,0.021,0.048,1
"ADAMTS5",0.0158862660720557,-1.01069085216627,0.049,0.084,1
"CD300A",0.0159198840538116,-0.719331178007619,0.06,0.098,1
"PDSS2",0.0159256034143447,0.555023763961611,0.085,0.054,1
"SH2D2A",0.0159362773890785,0.776626316654792,0.054,0.031,1
"FAM193B",0.0159563873243233,0.33448358721335,0.236,0.183,1
"MMADHC",0.0159651743747285,-0.394560333351431,0.262,0.314,1
"SLC41A1",0.0159716678549403,-0.940301524274869,0.039,0.072,1
"GRAMD1A",0.01598711477833,-0.493771477592488,0.171,0.221,1
"STXBP2",0.0159955306068129,0.470303728688714,0.202,0.155,1
"TNS2",0.0160085636302906,-0.583403714127202,0.114,0.159,1
"KDF1",0.0160872245639811,1.1124399377971,0.034,0.016,1
"SNTB1",0.0160962065948614,-0.890115767106653,0.044,0.078,1
"COLEC12",0.0161548534474058,-0.489957156260072,0.142,0.192,1
"POLR3C",0.016162786637577,0.545125302895373,0.101,0.067,1
"GPT2",0.0161787535967253,-0.994749308297245,0.028,0.058,1
"KIF22",0.0162047837663424,1.03078578380989,0.041,0.021,1
"SNF8",0.0162239677578846,-0.414563947837961,0.14,0.19,1
"TMEM86A",0.0162533054758644,-1.17059914369666,0.018,0.044,1
"INPP5F",0.0162897560522578,-0.775914706373987,0.047,0.081,1
"AHI1",0.0162912789853387,0.78151184465879,0.075,0.047,1
"RAP1GDS1",0.0163026864238484,-0.664151618650817,0.083,0.125,1
"PPP6R1",0.0163066380368455,-0.493803063345045,0.142,0.191,1
"SFXN2",0.0163132743725176,1.3909043842005,0.026,0.011,1
"CCDC88B",0.0163172487593394,0.532332276343411,0.124,0.086,1
"PRR13",0.01635815097596,0.206909463646752,0.609,0.543,1
"DPY19L4",0.0163600124478473,0.724514284135502,0.07,0.042,1
"BTN3A2",0.0163892929006879,0.408539232302518,0.168,0.123,1
"THOC1",0.0163923270957993,1.30070657522893,0.026,0.011,1
"PDP1",0.0163976434830527,-0.955023029981635,0.036,0.068,1
"HNRNPA2B1",0.0164326686632074,-0.247760345775161,0.484,0.526,1
"ANGPTL1",0.0164327236743696,-1.57614519399821,0.01,0.033,1
"ABCD3",0.0164689516662534,0.472271935052494,0.135,0.095,1
"CCT8",0.0164715594105119,0.216067516597213,0.658,0.608,1
"STBD1",0.0164949192515091,0.508814770559126,0.145,0.104,1
"CCDC124",0.0164954842207166,-0.513445509182442,0.199,0.249,1
"KANTR",0.0164961521361411,0.930063195308535,0.041,0.021,1
"TADA2B",0.0164978945110179,0.405295476506126,0.122,0.084,1
"C13orf46",0.016544416756814,1.60813510042117,0.018,0.007,1
"FAM53C",0.0166206999900604,-0.76342376219079,0.067,0.106,1
"VPS72",0.016658887021062,-0.522795769405275,0.06,0.098,1
"TIMM17A",0.0166613705613191,-0.561789901021139,0.088,0.131,1
"WTIP",0.0166680579800222,-0.868451239255191,0.044,0.078,1
"NGFR",0.0166726098751076,-1.20333593010866,0.023,0.051,1
"FAM214A",0.0166934118969691,0.648629878649233,0.114,0.078,1
"ZBTB5",0.0167079670804687,-1.39636629181377,0.013,0.036,1
"RBM19",0.0167405847882119,0.553687316398797,0.093,0.061,1
"IFRD1",0.0167501989485066,-0.571375949850337,0.101,0.145,1
"MLXIP",0.0167535945741371,0.42379504109195,0.383,0.329,1
"CTNND1",0.0167697864954094,0.337683223024896,0.35,0.291,1
"TUBA1B",0.0167982580611555,-1.34139983259584,0.013,0.036,1
"RAPH1",0.016802748966459,-1.10335980622891,0.021,0.047,1
"PCDHGC3",0.0168190580941634,-0.940301524274868,0.044,0.078,1
"ATXN7",0.0168234573401717,0.472271935052494,0.135,0.095,1
"CASP7",0.016839908615585,0.638147669487613,0.109,0.074,1
"NME3",0.0168744827996215,0.252020043173765,0.37,0.307,1
"ZNF254",0.0168871078086394,0.420508097245402,0.174,0.129,1
"PRSS3",0.0169073502323998,0.175175693145067,0.308,0.242,1
"WDR59",0.0169097191968638,0.586806590980661,0.104,0.07,1
"CENPW",0.0169108538343981,-1.01037996001101,0.041,0.074,1
"SLC35C1",0.0169185371282797,-0.674683957427073,0.106,0.15,1
"PRICKLE2",0.0169337812873746,-0.94722093821466,0.039,0.071,1
"VAMP4",0.0169489825425183,-1.10775827012643,0.023,0.051,1
"SP110",0.0169906112284051,-0.756437331874683,0.062,0.1,1
"VARS",0.0170451807644903,-0.643129528473078,0.119,0.164,1
"OCLN",0.017075443672619,0.58694547859,0.111,0.076,1
"BRD3OS",0.0170857575778735,-0.685172316526422,0.065,0.103,1
"NTNG2",0.0171418916318808,-1.82482430685493,0.005,0.024,1
"STRIP2",0.0171747923278552,-2.56178990102114,0,0.015,1
"PNCK",0.0171750111240071,-2.59741381075186,0,0.015,1
"SLC35D3",0.0171752184056361,-2.73171490246345,0,0.015,1
"MXRA5",0.0172010116716903,-1.5797118090184,0.008,0.028,1
"BMP4",0.0172023881913083,-0.42572835144511,0.145,0.196,1
"TWISTNB",0.0172179901380072,-0.824824306854933,0.049,0.084,1
"ELP2",0.017218442046887,0.265373502116645,0.225,0.172,1
"RFTN2",0.0172480804238515,-1.52526402499603,0.008,0.028,1
"TMX1",0.017266821967949,0.290364631007467,0.282,0.227,1
"NMI",0.0172684578220546,-0.495002809809936,0.085,0.129,1
"RAB4A",0.0172960428404029,0.240908658605243,0.259,0.202,1
"SHISAL2A",0.0172999898858911,1.49710378803243,0.021,0.008,1
"CARD8",0.017301572466187,0.291585185260378,0.264,0.209,1
"SNAPC4",0.0173431427182781,1.47063157667124,0.021,0.008,1
"CNTLN",0.0173544395758657,-0.984022901704187,0.036,0.068,1
"RAB14",0.0173762595646505,-0.352490661244682,0.228,0.285,1
"ST13",0.0173840397210963,0.157663292684159,0.443,0.36,1
"CASP9",0.0174348010395579,0.863974004850763,0.044,0.023,1
"ZNF81",0.0174584419712199,0.802366429255521,0.06,0.035,1
"PLEKHN1",0.0174746604054504,-1.96778226069698,0.003,0.02,1
"BANP",0.0174773154653876,0.705690409843847,0.065,0.039,1
"MAPK15",0.017480931362883,-1.94030152427487,0.003,0.02,1
"PDGFD",0.0174837859360672,1.34510069458738,0.021,0.008,1
"SOX18",0.0174881848676564,-1.03427767248388,0.039,0.071,1
"CCAR2",0.0174960067297474,0.29245921484615,0.236,0.183,1
"STAM",0.0175314273803905,-0.840765850723955,0.034,0.065,1
"MVB12B",0.0175727242590287,0.885669075950083,0.047,0.025,1
"HID1",0.017578088035333,0.970061263240455,0.052,0.029,1
"FAM189A2",0.0176205054219932,1.88566907595008,0.013,0.004,1
"C11orf52",0.0176205054219932,1.88566907595008,0.013,0.004,1
"ZNF605",0.0176970405712399,0.994603447503246,0.036,0.018,1
"FAM43A",0.017720789841638,-0.946130603077066,0.047,0.08,1
"ATXN1L",0.0177233856036597,-0.619795504456704,0.088,0.13,1
"CA9",0.017749817260724,-0.902826818856206,0.049,0.084,1
"ZNF140",0.0177616710597128,0.526648063646445,0.091,0.059,1
"ZNF607",0.0177874449830601,1.13864981711995,0.031,0.015,1
"GRAP2",0.0177874449830601,1.13864981711995,0.031,0.015,1
"PYM1",0.0177967313628771,0.486304387179906,0.14,0.1,1
"RAD23A",0.0178085170476456,-0.245530556220469,0.42,0.474,1
"SPRY4",0.0178116830414291,-0.648444283275321,0.047,0.081,1
"SPATA18",0.0178271884405051,0.844530381156596,0.049,0.027,1
"MAPK12",0.0179125975272093,-1.05407039923244,0.036,0.067,1
"EPRS",0.0179674796474172,-0.707220340542703,0.08,0.12,1
"DNAH1",0.0179729069853368,0.760138193866224,0.047,0.025,1
"TBC1D32",0.0180356232744397,1.03431315730522,0.031,0.015,1
"ACAA1",0.018084204048439,0.438210098978861,0.176,0.132,1
"FBXL7",0.0181475075718198,-0.831488037135944,0.041,0.074,1
"IPO11",0.0181795803461387,-1.08421093567358,0.026,0.054,1
"LSM5",0.0181801542169989,0.285909573300846,0.358,0.297,1
"CEP85",0.0181817404631501,1.07208220018096,0.039,0.02,1
"SNX15",0.0181873110331817,0.505065073735112,0.119,0.083,1
"BUD13",0.0182120782352114,0.580814494421662,0.08,0.051,1
"ADIPOR2",0.0182440920238014,0.423612722765903,0.137,0.098,1
"CTH",0.0182448684505076,0.796664069891337,0.049,0.027,1
"SPDEF",0.018267375611086,0.62943450222163,0.073,0.045,1
"TSPAN15",0.0182809155592575,0.299881942430888,0.308,0.253,1
"BIN1",0.0183108342605057,0.365351670637293,0.264,0.21,1
"BRD2",0.0183253831556308,0.23908745696526,0.435,0.368,1
"GFM1",0.0183291503984138,-0.589270637443246,0.052,0.088,1
"GSE1",0.0183529605665026,0.452956684348047,0.135,0.096,1
"NGDN",0.0183678121025369,0.729111298245599,0.057,0.033,1
"CCDC28B",0.0183769685086917,-1.1467524017423,0.01,0.032,1
"EHD4",0.0184700100532363,-0.405199538080437,0.218,0.27,1
"RDH5",0.0184748826802881,0.683787307736108,0.057,0.033,1
"RPGRIP1L",0.018526202734586,-0.967782260696977,0.028,0.057,1
"FOXN2",0.0185970714385445,-0.611830583520734,0.073,0.112,1
"DNAJC7",0.0186082492552571,0.303137401483688,0.386,0.329,1
"IVNS1ABP",0.018639408342703,0.408070238906864,0.316,0.265,1
"ALS2",0.0186465507701451,-1.74236214666296,0.005,0.024,1
"ARSB",0.0186588769504719,-0.659400697647561,0.039,0.071,1
"TBPL1",0.0186704962817567,0.675604683654556,0.07,0.043,1
"ANKRD13B",0.0186726280162874,-0.985816183527238,0.026,0.054,1
"HNRNPUL1",0.0186756373855709,0.134366478435306,0.772,0.73,1
"AADAC",0.018683224171186,-1.65489930541262,0.005,0.024,1
"FAM126A",0.018685980805909,-0.923126380466737,0.026,0.054,1
"SMPX",0.0187242738315694,-2.56178990102114,0,0.014,1
"WDR20",0.0187261658998917,0.839572661360628,0.062,0.037,1
"FAM120B",0.0187339842910557,0.320906189574587,0.197,0.148,1
"MIER3",0.0187683567575779,0.71574407450777,0.075,0.047,1
"ZCCHC14",0.0187839454214304,-0.373502690251313,0.166,0.22,1
"KLC4",0.0187839811996734,0.442397895942294,0.153,0.111,1
"ISOC1",0.0189203010805458,1.17517569314507,0.047,0.026,1
"PARP8",0.0189673384509941,-0.58515389408665,0.114,0.159,1
"DUSP10",0.0189693934846,-0.940301524274869,0.039,0.07,1
"CYP24A1",0.0189741999432195,-2.1467524017423,0.003,0.019,1
"RDH13",0.0189945020786868,0.741279166614908,0.085,0.055,1
"EID2B",0.0190223488487683,-1.94030152427487,0.003,0.019,1
"PODN",0.0190262224586314,-0.498994774285243,0.109,0.154,1
"DEXI",0.0190383839578068,-0.550201926745927,0.114,0.159,1
"PARN",0.0191461681919652,0.564132538953816,0.14,0.101,1
"ASCC1",0.0191573310072216,-0.740663859190934,0.06,0.096,1
"ZNF550",0.0191644579484368,0.726715192328773,0.073,0.045,1
"ADAM33",0.0191928891356917,-0.862299012273595,0.041,0.074,1
"TAF7",0.0192037784777623,-0.515986211408014,0.142,0.19,1
"FCF1",0.0192307284844155,0.618782344620682,0.083,0.053,1
"RBMXL1",0.019240572461626,0.421000808946638,0.122,0.085,1
"SAT2",0.0192488684331998,0.270087340170534,0.202,0.152,1
"CDH2",0.0192594987186115,-1.47252256292405,0.01,0.032,1
"PHF11",0.0193130548568732,-0.565141110520777,0.098,0.142,1
"BEAN1",0.0193262834227332,-1.18739438623964,0.016,0.039,1
"ABL1",0.0193312578096474,-0.617463498710297,0.142,0.188,1
"C15orf61",0.0194043586446363,0.630855176921257,0.075,0.047,1
"ADPRH",0.0194581833605626,-1.34139983259584,0.013,0.036,1
"DLG5",0.0194698497351349,-0.67221389071479,0.111,0.154,1
"BET1L",0.019482723157515,-0.366023981730045,0.238,0.294,1
"LCK",0.0194828517099669,1.17517569314507,0.028,0.013,1
"HDC",0.0194828517099669,1.17517569314507,0.028,0.013,1
"CDK16",0.0194850361018724,-0.453841987654025,0.091,0.133,1
"GDF11",0.0195102573750884,-1.29875549518735,0.013,0.036,1
"RALGDS",0.0195157630249179,-0.54364255431088,0.083,0.125,1
"NDUFB6",0.0195223833875979,-0.385588067805876,0.329,0.373,1
"DACT1",0.0195524085733139,-0.794450657811414,0.036,0.067,1
"FMNL3",0.0195986320948635,-0.920583289660364,0.041,0.073,1
"EIF3A",0.0196086425576189,0.15046082679252,0.674,0.582,1
"MPDZ",0.0196137386927046,-1.06913150461982,0.034,0.063,1
"RIPOR2",0.0196842089109655,1.05231894535953,0.034,0.016,1
"TCP1",0.0196957396194863,-0.267767802703661,0.44,0.486,1
"NUP214",0.0197022197897837,0.496257384346733,0.15,0.109,1
"CRYBA2",0.0197107388393358,2.08206628875359,0.01,0.003,1
"C19orf73",0.0197107388393358,2.08206628875359,0.01,0.003,1
"EQTN",0.0197741806596359,1.91214128731127,0.01,0.003,1
"SAMD4B",0.0197762336450503,-0.395625270152353,0.194,0.247,1
"BTBD19",0.0198344981678101,-1.16269394561132,0.01,0.032,1
"CEP78",0.0199766528792102,0.853247598257704,0.054,0.031,1
